date,temperature_2m,temperature_2m_previous_day1,relative_humidity_2m,relative_humidity_2m_previous_day1,precipitation,precipitation_previous_day1,wind_speed_10m,wind_speed_10m_previous_day1,shortwave_radiation,shortwave_radiation_previous_day1
2026-01-02 11:00:00,10.65,10.2,83.958916,80.81129,0.0,0.0,1.3238201,1.1011358,244.0,257.0
2026-01-02 12:00:00,12.4,12.05,77.36645,76.009674,0.0,0.0,1.0440307,0.8732125,355.0,356.0
2026-01-02 13:00:00,12.9,13.4,75.381165,71.980125,0.0,0.0,0.47169906,0.73824114,411.0,408.0
2026-01-02 14:00:00,14.05,14.45,73.07832,68.61889,0.0,0.0,0.31622776,0.30413812,372.0,395.0
2026-01-02 15:00:00,14.8,15.35,70.80062,66.52693,0.0,0.0,0.14142136,0.25495097,343.0,368.0
2026-01-02 16:00:00,15.25,15.6,69.70978,66.57998,0.0,0.0,0.47434163,0.49244288,284.0,265.0
2026-01-02 17:00:00,14.4,14.6,78.7176,78.22568,0.0,0.0,0.82006097,0.715891,158.0,148.0
2026-01-02 18:00:00,12.05,12.15,84.687485,83.85003,0.0,0.0,0.7433034,0.9192388,36.0,37.0
2026-01-02 19:00:00,11.4,11.35,86.63471,84.89559,0.0,0.0,0.111803405,0.20615529,0.0,0.0
2026-01-02 20:00:00,10.15,10.2,91.329895,88.29563,0.0,0.0,0.52201533,0.3905125,0.0,0.0
2026-01-02 21:00:00,9.05,9.15,95.37866,91.575035,0.0,0.0,0.76321685,0.9617692,0.0,0.0
2026-01-02 22:00:00,8.35,8.45,97.652336,94.3873,0.0,0.0,0.9708244,0.92195445,0.0,0.0
2026-01-02 23:00:00,8.15,7.95,97.31675,95.665436,0.0,0.0,1.3038405,0.83216584,0.0,0.0
2026-01-03 00:00:00,7.3,7.8,98.979355,96.31696,0.0,0.0,1.0770329,1.0816654,0.0,0.0
2026-01-03 01:00:00,8.2,7.1,95.02319,97.96472,0.0,0.0,1.0770329,1.2776932,0.0,0.0
2026-01-03 02:00:00,8.3,6.9,94.70342,96.95606,0.0,0.0,1.0404326,1.3901439,0.0,0.0
2026-01-03 03:00:00,8.05,6.6,94.36988,96.61497,0.0,0.0,1.0735455,1.0307764,0.0,0.0
2026-01-03 04:00:00,7.55,6.0,94.99796,96.93435,0.0,0.0,0.98615414,0.7211103,0.0,0.0
2026-01-03 05:00:00,7.0,6.35,96.29377,96.27477,0.0,0.0,0.85,1.2727922,0.0,0.0
2026-01-03 06:00:00,6.75,6.4,94.966644,96.27624,0.0,0.0,1.029563,0.585235,0.0,0.0
2026-01-03 07:00:00,6.45,5.9,94.62663,94.2749,0.0,0.0,0.26925823,0.53851646,0.0,0.0
2026-01-03 08:00:00,6.45,5.9,95.94546,95.595245,0.0,0.0,1.6124516,1.4422206,0.0,0.0
2026-01-03 09:00:00,6.7,6.2,95.95343,94.94494,0.0,0.0,0.44721362,1.423025,13.0,15.0
2026-01-03 10:00:00,8.95,8.55,90.93999,88.757835,0.0,0.0,1.5402921,1.5508063,117.0,107.0
2026-01-03 11:00:00,11.4,9.75,86.34362,85.29921,0.0,0.0,1.2816006,1.0,184.0,105.0
2026-01-03 12:00:00,13.55,12.65,77.54557,77.92991,0.0,0.0,0.35355338,1.118034,251.0,271.0
2026-01-03 13:00:00,14.15,13.9,72.851006,70.866615,0.0,0.0,1.029563,0.934077,283.0,295.0
2026-01-03 14:00:00,14.8,14.55,68.921585,67.26134,0.0,0.0,0.559017,0.86313385,234.0,220.0
2026-01-03 15:00:00,15.35,15.25,66.08019,65.393265,0.0,0.0,0.38078865,1.0606601,246.0,290.0
2026-01-03 16:00:00,14.25,15.0,79.48492,67.12871,0.1,0.0,0.111803405,1.0440307,79.0,214.0
2026-01-03 17:00:00,13.45,14.05,80.17052,79.19207,0.0,0.0,0.81394106,0.52201533,55.0,87.0
2026-01-03 18:00:00,12.25,12.4,82.46499,82.48376,0.0,0.0,0.3,0.5,23.0,21.0
2026-01-03 19:00:00,12.0,12.45,87.56827,88.7843,0.0,0.1,0.8514693,0.30413812,0.0,0.0
2026-01-03 20:00:00,10.95,11.7,88.65882,91.4307,0.0,0.0,0.9433981,0.552268,0.0,0.0
2026-01-03 21:00:00,10.35,11.0,88.60805,93.553474,0.0,0.0,0.75,0.71589106,0.0,0.0
2026-01-03 22:00:00,9.55,11.1,90.36529,93.24614,0.0,0.0,0.65764725,1.3238201,0.0,0.0
2026-01-03 23:00:00,9.55,10.4,90.981094,93.83866,0.0,0.0,0.7017834,1.1011358,0.0,0.0
2026-01-04 00:00:00,9.75,10.45,91.30358,92.89978,0.0,0.0,1.3086252,1.3341664,0.0,0.0
2026-01-04 01:00:00,9.8,9.4,95.0845,94.74833,0.0,0.0,1.104536,1.4008926,0.0,0.0
2026-01-04 02:00:00,9.8,8.75,94.76453,95.044395,0.0,0.0,1.4773287,1.5074813,0.0,0.0
2026-01-04 03:00:00,9.2,8.5,95.061646,95.034775,0.0,0.0,1.029563,1.4577379,0.0,0.0
2026-01-04 04:00:00,8.4,8.25,96.99176,95.67555,0.0,0.0,1.0198039,1.4089003,0.0,0.0
2026-01-04 05:00:00,8.1,7.4,98.98582,96.63621,0.0,0.0,1.3341664,1.5508063,0.0,0.0
2026-01-04 06:00:00,7.75,7.1,98.31009,97.629074,0.0,0.0,1.4142135,1.4221463,0.0,0.0
2026-01-04 07:00:00,8.35,8.35,98.318085,95.678925,0.0,0.1,1.3009611,1.746425,0.0,0.0
2026-01-04 08:00:00,8.45,8.15,98.319405,95.999115,0.2,0.1,1.3462912,1.3086252,0.0,0.0
2026-01-04 09:00:00,9.0,8.65,98.65935,95.68901,0.2,0.0,1.8357561,0.934077,5.0,6.0
2026-01-04 10:00:00,9.8,9.6,98.00754,93.80074,0.5,0.0,1.1629703,1.7102631,29.0,46.0
2026-01-04 11:00:00,11.75,10.75,93.90188,92.91596,0.2,0.0,0.25,1.5264337,132.0,95.0
2026-01-04 12:00:00,12.75,11.35,87.63664,92.94822,0.0,0.0,1.882817,1.2020814,184.0,80.0
2026-01-04 13:00:00,12.5,12.75,89.38091,83.08186,0.0,0.1,2.0554805,1.17047,95.0,228.0
2026-01-04 14:00:00,12.65,12.3,91.18916,84.43177,0.2,0.1,3.9147158,1.6324828,166.0,93.0
2026-01-04 15:00:00,12.65,11.9,89.392715,88.14708,0.2,0.2,4.2240386,2.0408332,168.0,44.0
2026-01-04 16:00:00,12.1,11.75,89.94694,89.62068,0.1,0.8,3.9702015,2.1708293,84.0,34.0
2026-01-04 17:00:00,12.05,11.55,88.16021,92.34105,0.0,0.6,3.5784075,1.833712,58.0,36.0
2026-01-04 18:00:00,11.5,11.1,89.30169,92.314896,0.0,0.3,3.541892,3.0700164,9.0,7.0
2026-01-04 19:00:00,11.3,10.7,89.58578,92.601974,0.0,0.2,2.666927,2.4545875,0.0,0.0
2026-01-04 20:00:00,10.8,10.55,90.151726,92.59351,0.0,0.2,3.214032,1.9319679,0.0,0.0
2026-01-04 21:00:00,10.8,10.3,89.245705,92.89165,0.0,0.3,2.8714108,1.2658988,0.0,0.0
2026-01-04 22:00:00,10.45,10.15,89.21756,92.570946,0.0,0.4,1.8741665,0.79056937,0.0,0.0
2026-01-04 23:00:00,10.7,10.2,88.04132,91.333176,0.0,0.5,1.882153,0.4031129,0.0,0.0
2026-01-05 00:00:00,10.45,10.1,88.0191,91.94551,0.2,0.6,2.3334522,0.25495097,0.0,0.0
2026-01-05 01:00:00,10.55,9.85,86.25816,89.77622,0.3,1.3,2.0862646,0.7433034,0.0,0.0
2026-01-05 02:00:00,10.3,9.65,88.30433,92.22978,0.7,2.0,1.8034688,0.6324555,0.0,0.0
2026-01-05 03:00:00,10.0,9.55,91.62925,93.48157,1.1,2.1,1.4764823,0.5315073,0.0,0.0
2026-01-05 04:00:00,9.9,9.3,91.6229,93.46906,1.5,1.9,1.637834,1.0307764,0.0,0.0
2026-01-05 05:00:00,9.7,9.15,92.859024,92.2001,1.3,1.9,1.6155494,0.9300538,0.0,0.0
2026-01-05 06:00:00,9.55,9.1,92.85084,91.57184,1.4,2.3,1.1011357,0.5,0.0,0.0
2026-01-05 07:00:00,9.8,8.95,90.69033,90.01368,1.8,0.9,0.85586214,1.4705442,0.0,0.0
2026-01-05 08:00:00,9.6,8.85,92.22681,93.446434,2.4,0.9,0.1,1.2206556,0.0,0.0
2026-01-05 09:00:00,9.5,8.85,93.47908,93.446434,2.6,0.7,0.41231057,0.8732125,2.0,2.0
2026-01-05 10:00:00,9.35,9.05,94.107025,93.774475,2.2,0.6,1.3200378,0.8062258,12.0,20.0
2026-01-05 11:00:00,9.45,9.4,94.11156,88.82928,2.6,0.5,1.6800299,0.44721362,38.0,53.0
2026-01-05 12:00:00,9.1,9.55,90.950294,87.6394,1.9,0.7,2.7294688,0.82006097,57.0,56.0
2026-01-05 13:00:00,8.9,9.7,89.39677,84.13529,0.4,0.3,3.324154,1.2903488,83.0,114.0
2026-01-05 14:00:00,9.3,10.0,88.5184,83.02757,0.3,0.0,2.857009,2.0229928,76.0,128.0
2026-01-05 15:00:00,9.3,10.35,85.83667,78.64658,0.0,0.0,2.6575365,2.5831182,89.0,154.0
2026-01-05 16:00:00,9.1,10.15,85.81577,78.61652,0.0,0.0,2.1644862,2.6504717,69.0,122.0
2026-01-05 17:00:00,9.15,9.75,85.23431,82.71295,0.2,0.1,1.5890249,1.75,107.0,34.0
2026-01-05 18:00:00,8.7,9.45,86.96161,85.85231,0.2,0.0,1.0511898,1.0,17.0,10.0
2026-01-05 19:00:00,8.85,8.35,87.87552,90.898605,0.3,0.5,0.89442724,0.6324555,0.0,0.0
2026-01-05 20:00:00,8.6,8.3,86.95191,92.78203,0.4,0.8,1.3829316,0.559017,0.0,0.0
2026-01-05 21:00:00,8.3,8.05,89.04224,93.40594,0.7,0.9,0.86023253,1.054751,0.0,0.0
2026-01-05 22:00:00,8.2,7.6,91.20056,94.999916,1.6,1.0,0.60827625,1.9608672,0.0,0.0
2026-01-05 23:00:00,8.0,7.3,91.81556,93.68977,1.2,0.4,1.1011357,2.100595,0.0,0.0
2026-01-06 00:00:00,7.9,7.35,92.44201,91.77471,1.2,0.3,1.2539936,1.3453624,0.0,0.0
2026-01-06 01:00:00,7.5,7.65,94.34582,93.706856,2.0,0.3,0.6264982,0.35355338,0.0,0.0
2026-01-06 02:00:00,7.85,7.7,92.12216,90.54095,0.2,0.1,0.43011627,1.5231546,0.0,0.0
2026-01-06 03:00:00,6.65,6.2,92.689705,83.13563,0.9,0.1,4.1430664,4.9340653,0.0,0.0
2026-01-06 04:00:00,5.65,5.2,83.06728,72.717964,0.5,0.0,4.1761227,5.015227,0.0,0.0
2026-01-06 05:00:00,5.6,5.3,72.01219,58.441338,0.1,0.0,3.9702015,4.58939,0.0,0.0
2026-01-06 06:00:00,5.1,5.2,58.8233,50.896248,0.0,0.0,5.269725,4.2851486,0.0,0.0
2026-01-06 07:00:00,3.7,3.75,58.027946,46.064075,0.0,0.0,5.6502213,5.723853,0.0,0.0
2026-01-06 08:00:00,2.55,2.55,58.385223,52.498238,0.0,0.0,5.549099,5.6449094,0.0,0.0
2026-01-06 09:00:00,2.45,2.35,56.834408,56.59281,0.0,0.0,5.680009,5.5192842,12.0,15.0
2026-01-06 10:00:00,3.7,3.75,55.26532,57.178288,0.0,0.0,4.531004,4.0131035,118.0,150.0
2026-01-06 11:00:00,5.3,5.6,48.495083,51.5843,0.0,0.0,6.459489,6.012071,201.0,312.0
2026-01-06 12:00:00,7.0,7.5,46.318497,48.22369,0.0,0.0,6.43506,6.1206617,260.0,430.0
2026-01-06 13:00:00,7.75,8.55,48.65405,45.40474,0.0,0.0,5.771698,6.060116,318.0,490.0
2026-01-06 14:00:00,8.7,9.4,47.158012,43.514507,0.0,0.0,5.526753,5.600223,345.0,493.0
2026-01-06 15:00:00,9.7,10.15,44.087585,39.875664,0.0,0.0,4.944947,5.075924,311.0,450.0
2026-01-06 16:00:00,10.05,10.3,42.123398,38.03592,0.0,0.0,4.3603325,4.537896,261.0,326.0
2026-01-06 17:00:00,9.55,9.55,43.55857,41.356903,0.0,0.0,3.363406,3.662308,156.0,199.0
2026-01-06 18:00:00,8.0,7.8,47.83346,45.863857,0.0,0.0,3.3503733,3.2901368,40.0,51.0
2026-01-06 19:00:00,6.85,6.9,54.282616,51.563915,0.0,0.0,2.6832817,2.8412147,0.0,0.0
2026-01-06 20:00:00,6.3,6.45,53.33874,49.744953,0.0,0.0,3.6311154,4.2722945,0.0,0.0
2026-01-06 21:00:00,5.7,6.1,54.372852,49.460163,0.0,0.0,2.934706,4.3341665,0.0,0.0
2026-01-06 22:00:00,5.2,5.5,56.291946,53.516266,0.0,0.0,2.381701,3.65,0.0,0.0
2026-01-06 23:00:00,5.45,5.0,53.90246,56.23891,0.0,0.0,3.9373214,3.8503246,0.0,0.0
2026-01-07 00:00:00,5.0,4.8,54.58844,55.148415,0.0,0.0,4.09176,4.548626,0.0,0.0
2026-01-07 01:00:00,4.8,4.5,57.45352,55.89691,0.0,0.0,3.4014702,4.434242,0.0,0.0
2026-01-07 02:00:00,4.65,4.15,57.414337,55.59465,0.0,0.0,4.118252,4.837354,0.0,0.0
2026-01-07 03:00:00,4.3,3.75,58.183582,56.115997,0.0,0.0,4.0706263,4.4793973,0.0,0.0
2026-01-07 04:00:00,4.0,3.4,56.605118,58.825256,0.0,0.0,3.8694315,3.8710465,0.0,0.0
2026-01-07 05:00:00,3.6,3.2,56.07591,59.438553,0.0,0.0,3.4300146,3.9805777,0.0,0.0
2026-01-07 06:00:00,3.45,3.1,53.35267,57.654297,0.0,0.0,3.8275318,3.9195027,0.0,0.0
2026-01-07 07:00:00,3.75,3.0,50.86969,52.624294,0.0,0.0,4.3832064,4.4525275,0.0,0.0
2026-01-07 08:00:00,3.6,3.0,51.604996,52.026814,0.0,0.0,4.094203,4.2544093,0.0,0.0
2026-01-07 09:00:00,3.65,2.8,54.016434,55.65026,0.0,0.0,2.8301945,2.5268557,17.0,17.0
2026-01-07 10:00:00,5.35,4.85,52.486557,51.95611,0.0,0.0,2.4253864,2.6612968,149.0,149.0
2026-01-07 11:00:00,7.25,6.9,48.872643,48.230747,0.0,0.0,2.147673,2.7212129,307.0,303.0
2026-01-07 12:00:00,9.0,8.8,42.5982,41.909393,0.0,0.0,3.5330584,4.585303,429.0,402.0
2026-01-07 13:00:00,10.55,10.0,41.042877,39.683155,0.0,0.0,2.1708295,4.2059484,498.0,477.0
2026-01-07 14:00:00,11.6,11.45,36.079052,34.976006,0.0,0.0,2.3,4.4070964,506.0,505.0
2026-01-07 15:00:00,12.4,12.05,33.34744,33.493057,0.0,0.0,3.1120732,4.176422,454.0,454.0
2026-01-07 16:00:00,12.2,12.0,36.797157,37.28463,0.0,0.0,3.592005,3.6908672,349.0,342.0
2026-01-07 17:00:00,11.3,10.95,42.181446,43.171856,0.0,0.0,2.6504717,2.7973201,203.0,202.0
2026-01-07 18:00:00,9.7,9.4,44.741673,46.498577,0.0,0.0,3.231099,3.640055,50.0,51.0
2026-01-07 19:00:00,8.85,8.6,48.609158,49.801247,0.0,0.0,3.5003572,3.4885528,0.0,0.0
2026-01-07 20:00:00,8.4,8.15,50.85138,51.72094,0.0,0.0,3.6667426,4.4949975,0.0,0.0
2026-01-07 21:00:00,7.75,7.85,54.128075,55.353092,0.0,0.0,3.1535695,3.740655,0.0,0.0
2026-01-07 22:00:00,7.3,7.25,57.678524,60.235546,0.0,0.0,2.7789385,2.960152,0.0,0.0
2026-01-07 23:00:00,6.6,6.45,62.07322,65.26628,0.0,0.0,2.0408332,2.45204,0.0,0.0
2026-01-08 00:00:00,5.7,6.25,66.77205,66.89241,0.0,0.0,1.5,2.0518284,0.0,0.0
2026-01-08 01:00:00,4.55,5.2,74.72734,70.13787,0.0,0.0,1.3793114,2.1095023,0.0,0.0
2026-01-08 02:00:00,4.65,4.65,74.207184,72.61408,0.0,0.0,1.555635,1.9830532,0.0,0.0
2026-01-08 03:00:00,4.35,4.35,74.96255,74.15302,0.0,0.0,1.7414075,1.8721644,0.0,0.0
2026-01-08 04:00:00,3.95,4.05,76.53846,75.72843,0.0,0.0,2.0155644,1.7755281,0.0,0.0
2026-01-08 05:00:00,3.8,3.95,76.51339,76.26183,0.0,0.0,1.914419,2.3478713,0.0,0.0
2026-01-08 06:00:00,4.05,3.6,74.36814,78.16202,0.0,0.0,2.0112185,2.376973,0.0,0.0
2026-01-08 07:00:00,3.85,3.2,76.244965,78.668335,0.0,0.0,1.9448651,1.914419,0.0,0.0
2026-01-08 08:00:00,4.75,3.3,72.63301,77.54941,0.0,0.0,2.2203605,2.1213202,0.0,0.0
2026-01-08 09:00:00,5.2,3.75,71.93525,76.228065,0.0,0.0,2.3194828,2.3753946,17.0,16.0
2026-01-08 10:00:00,7.05,6.05,69.51,71.326775,0.0,0.0,2.7354157,2.1931713,145.0,144.0
2026-01-08 11:00:00,9.25,9.0,62.481007,63.99525,0.0,0.0,2.529822,2.4026027,299.0,297.0
2026-01-08 12:00:00,11.1,11.0,58.025345,58.61835,0.0,0.0,2.0130823,2.4622145,419.0,418.0
2026-01-08 13:00:00,13.45,12.3,51.506905,55.335392,0.0,0.0,2.0012496,2.0024984,491.0,489.0
2026-01-08 14:00:00,14.65,13.2,50.580673,53.65696,0.0,0.0,1.4534441,1.637834,502.0,501.0
2026-01-08 15:00:00,15.4,13.8,50.961685,53.0688,0.0,0.0,1.6101241,1.3416408,455.0,454.0
2026-01-08 16:00:00,15.55,14.1,53.90331,55.802147,0.0,0.0,1.4705441,1.3601471,348.0,351.0
2026-01-08 17:00:00,14.2,13.2,68.56809,67.89863,0.0,0.0,0.7905694,1.0,202.0,207.0
2026-01-08 18:00:00,11.55,10.35,68.96913,72.40075,0.0,0.0,0.82764727,1.0012492,54.0,54.0
2026-01-08 19:00:00,10.1,9.1,74.388336,74.471344,0.0,0.0,1.7499999,1.1884865,0.0,0.0
2026-01-08 20:00:00,9.6,8.15,77.188354,78.861244,0.0,0.0,1.6552945,1.5264337,0.0,0.0
2026-01-08 21:00:00,8.85,7.55,77.068344,77.67284,0.0,0.0,1.5811388,1.6620771,0.0,0.0
2026-01-08 22:00:00,8.35,7.8,71.26737,68.19297,0.0,0.0,1.7117243,2.0524375,0.0,0.0
2026-01-08 23:00:00,7.65,7.0,71.13116,69.25186,0.0,0.0,1.718284,1.9811614,0.0,0.0
2026-01-09 00:00:00,6.85,6.6,72.508484,69.41786,0.0,0.0,1.6347783,2.1505814,0.0,0.0
2026-01-09 01:00:00,5.3,5.75,81.27268,73.87337,0.0,0.0,1.192686,1.8848077,0.0,0.0
2026-01-09 02:00:00,5.45,5.1,78.45023,75.90787,0.0,0.0,1.677051,1.8172781,0.0,0.0
2026-01-09 03:00:00,6.5,5.5,72.18426,74.89502,0.0,0.0,2.8504384,2.3537204,0.0,0.0
2026-01-09 04:00:00,6.95,6.25,72.26974,75.56258,0.0,0.0,2.8517537,3.2035139,0.0,0.0
2026-01-09 05:00:00,6.2,5.9,76.90997,79.36064,0.0,0.0,2.4129858,2.236068,0.0,0.0
2026-01-09 06:00:00,6.25,4.7,78.57319,82.948326,0.0,0.0,2.071835,1.5337862,0.0,0.0
2026-01-09 07:00:00,5.35,4.4,80.130844,83.80377,0.0,0.0,1.7356554,1.7804494,0.0,0.0
2026-01-09 08:00:00,4.75,4.05,83.5478,85.27292,0.0,0.0,2.5869868,2.2102036,0.0,0.0
2026-01-09 09:00:00,6.05,4.5,79.10189,85.019264,0.0,0.0,2.5831182,2.5612497,13.0,13.0
2026-01-09 10:00:00,8.55,7.7,75.159615,77.15304,0.0,0.0,2.0248456,2.4207437,102.0,110.0
2026-01-09 11:00:00,11.25,11.05,72.070045,72.53075,0.0,0.0,0.9656604,1.3000001,208.0,240.0
2026-01-09 12:00:00,14.0,13.55,65.34197,66.59484,0.0,0.0,1.3000001,1.2747549,359.0,317.0
2026-01-09 13:00:00,16.65,14.95,57.41995,60.827045,0.0,0.0,2.6,2.7802877,400.0,270.0
2026-01-09 14:00:00,17.95,16.4,52.89081,57.74872,0.0,0.0,0.92195445,2.0359273,427.0,352.0
2026-01-09 15:00:00,18.4,17.9,51.943302,53.59995,0.0,0.0,3.7792196,3.0923293,351.0,403.0
2026-01-09 16:00:00,18.0,17.45,52.013462,52.044388,0.0,0.0,3.2557642,3.6034706,314.0,319.0
2026-01-09 17:00:00,16.85,16.15,54.614075,56.134396,0.0,0.0,3.8587563,3.1503966,203.0,193.0
2026-01-09 18:00:00,14.8,14.15,59.760353,61.47441,0.0,0.0,3.8600519,2.8714106,53.0,55.0
2026-01-09 19:00:00,13.7,12.15,64.38919,67.67968,0.0,0.0,3.6055512,2.3119256,0.0,0.0
2026-01-09 20:00:00,12.5,10.55,65.91401,73.1931,0.0,0.0,2.6400757,1.9608672,0.0,0.0
2026-01-09 21:00:00,10.75,9.4,70.49716,75.305244,0.0,0.0,1.6530275,1.5305228,0.0,0.0
2026-01-09 22:00:00,10.0,8.55,71.58496,77.28917,0.0,0.0,1.0920165,1.5443445,0.0,0.0
2026-01-09 23:00:00,8.7,8.25,77.04424,79.15171,0.0,0.0,1.029563,2.55,0.0,0.0
2026-01-10 00:00:00,7.15,7.55,85.609665,83.30167,0.0,0.0,1.9416488,2.2472203,0.0,0.0
2026-01-10 01:00:00,8.2,5.45,75.89334,90.69462,0.0,0.0,1.8343936,1.8117672,0.0,0.0
2026-01-10 02:00:00,7.0,4.85,83.52605,91.61475,0.0,0.0,1.8580904,1.7007351,0.0,0.0
2026-01-10 03:00:00,6.15,4.6,87.32103,91.27585,0.0,0.0,1.7240939,1.7088008,0.0,0.0
2026-01-10 04:00:00,5.5,4.6,89.12024,89.995255,0.0,0.0,1.4534441,1.5787653,0.0,0.0
2026-01-10 05:00:00,5.1,4.5,89.40155,89.669685,0.0,0.0,1.0977249,1.4637282,0.0,0.0
2026-01-10 06:00:00,4.85,4.85,89.38128,87.815575,0.0,0.0,1.1401755,1.746425,0.0,0.0
2026-01-10 07:00:00,6.0,5.3,82.23529,86.01609,0.0,0.0,1.8337121,1.8309833,0.0,0.0
2026-01-10 08:00:00,6.95,6.3,78.67996,82.56455,0.0,0.0,2.0155644,2.510478,0.0,0.0
2026-01-10 09:00:00,7.9,7.5,75.31174,77.39246,0.0,0.0,2.745906,3.1890438,17.0,17.0
2026-01-10 10:00:00,10.1,9.75,67.246346,69.32399,0.0,0.0,4.0360875,4.4364963,147.0,147.0
2026-01-10 11:00:00,11.7,11.65,57.76863,60.878494,0.0,0.0,4.90408,5.0621142,304.0,304.0
2026-01-10 12:00:00,12.55,12.55,51.261597,51.99312,0.0,0.0,5.244521,5.8105507,427.0,427.0
2026-01-10 13:00:00,14.0,13.2,44.849533,48.435616,0.0,0.0,5.169623,5.1034303,501.0,500.0
2026-01-10 14:00:00,14.5,13.8,42.807037,45.5974,0.0,0.0,5.1662364,4.8023434,514.0,513.0
2026-01-10 15:00:00,14.75,14.2,41.673485,44.27218,0.0,0.0,4.808846,4.6400433,465.0,465.0
2026-01-10 16:00:00,14.8,14.3,41.3913,44.617172,0.0,0.0,3.8668463,3.873306,359.0,361.0
2026-01-10 17:00:00,13.9,13.5,44.820873,49.560543,0.0,0.0,2.758623,2.1569655,210.0,215.0
